"","title","description","streetaddress","city","state","Year","lat","long"
"2515","Rocky's","","3416 W. Dallas","Houston","TX",1981,"29.7573377",-95.4018054
"2516","Ronnie's Thing","(Many L) nr. Jerome (Bronx)","56 E. Mt. Eden Ave.","Bronx","NY",1981,"40.8437173",-73.9136784
"2517","Rosemary's","(Some L)(Cruisy)","2027 Hanover Ave.","Allentown","PA",1981,"40.6222122",-75.4246744
"2518","Rosemary's","(Some L)","2027 Hanover Ave.","Allentown","PA",1982,"40.6222122",-75.4246744
"2519","Rosemary's","(Some L)","2327 Hanover Ave.","Allentown","PA",1983,"40.62409",-75.4206698
"2520","Rosemary's","(Some L)","2327 Hanover Ave.","Allentown","PA",1984,"40.62409",-75.4206698
"2521","Rosemary's","(Some L)","2327 Hanover Ave.","Allentown","PA",1985,"40.62409",-75.4206698
"2522","Rosie's","(Disco) (Some L)","201 Monroe","Rochester","NY",1982,"43.150311",-77.6004606
"2523","Rosie's","(Disco)(Some L)","201 Monroe","Rochester","NY",1983,"43.150311",-77.6004606
"2524","Rosie's","(Disco) (Some L)","201 Monroe","Rochester","NY",1984,"43.150311",-77.6004606
"2525","Rosie's","(Disco)(Cl. Mon.)","201 Monroe","Rochester","NY",1985,"43.150311",-77.6004606
"2526","Rosy's Rum & Rations","(Some L)","486 Elmwood Ave.","Buffalo","NY",1985,"42.9103012",-78.8773861
"2527","Round Up","('Fun place' - Some W, SM, OC, L - you name it!)(WE*)","701 W. 12th","Kansas City","MO",1981,"39.1002432",-94.5929399
"2528","Rowdie's","(Some M, L)","1127 4th St.","Sioux City","IA",1984,"42.4944431",-96.3953044
"2529","Rowdie's","(Some M,L)","1127 4th St.","Sioux City","IA",1985,"42.4944431",-96.3953044
"2530","Roy's Pub","at the Bridge","Summers Dr.","Abbeyville","LA",1983,"29.985066",-92.146972
"2531","Roy's Pub","Summers Dr. at the Bridge","","Abbeyville","LA",1984,"29.985066",-92.146972
"2532","Ruby's","","2512 E. Grant Rd.","Tuscon","AZ",1983,"32.2499477",-110.9347403
"2533","Rum ours","(Some L)(Opens 9pm, Wed-Sat)(Beer, wine & snacks)","517 W. Gaines","Tallahassee","FL",1981,"30.4352911",-84.2892048
"2534","Rumors","","4502 S. Dale Mabry","Tampa","FL",1985,"27.9025846",-82.5058352
"2535","Rumors","(Liquor) (N.Hollywood)","10622 Magnolia","Valley","CA",1985,"36.778261",-119.4179324
"2536","Rumours","","517 W. Gaines","Tallahassee","FL",1982,"30.4352911",-84.2892048
"2537","Rusti Cork","(just N. of I-40)","2428 San Mateo Pl.","Albuquerque","NM",1982,"35.1068713",-106.5859615
"2538","Rusti Cork","just N. of 1-40","2428 San Mateo PI.","Albuquerque","NM",1983,"35.1068713",-106.5859615
"2539","Rusti Cork","just N. of I-40","2428 San Mateo PL","Albuquerque","NM",1984,"35.1068713",-106.5859615
"2540","Rusti Cork","(Just N. of I-40)","2428 San Mateo Pl.","Albuquerque","NM",1985,"35.1068713",-106.5859615
"2541","Rusty Cork","just N. of 1-40","San Mateo PI.","Albuquerque","NM",1981,"35.106875",-106.586388
"2542","Rusty Nail","(Some L) (Sunday afternoon hamburgers)","9117 River Rd.","Forestville","CA",1982,"38.4983736",-122.9028428
"2543","Rusty Nail","(Some L)(Sunday afternoon hamburgers)","9117 River Rd.","Forestville","CA",1983,"38.4983736",-122.9028428
"2544","Rusty Nail","(Some L) (Sunday afternoon hamburgers)","9117 River Rd.","Forestville","CA",1984,"38.4983736",-122.9028428
"2545","Rusty Nail","(Some L)(Sun. aft. hamburgers)(Forestville)","9117 River Rd.","Russian River","CA",1985,"38.4983736",-122.9028428
"2546","Ruthie's","","Sayville Rd.","Sayville","NY",1982,"40.7522188",-73.0738106
"2547","Ruthie's","","Sayville Rd.","Sayville","NY",1983,"40.754583",-72.854925
"2548","Sagebrush","(Some YC,W,L)(Disco)(C&W- Thu.)","934 S. Le May Ave.","Fort Collins","CO",1985,"38.844913",-104.823438
"2549","Sahara","(Adm. charge)(Disco - D - upstairs)","1234 2nd Ave.","Uptown","NY",1981,"40.764087",-73.9615108
"2550","Sahara","(Adm. charge) (Disco - D- upstairs)","1234 2nd Ave.","Uptown","NY",1982,"40.764087",-73.9615108
"2551","Sahara","","4043 W. Kennedy","Tampa","FL",1985,"27.9448917",-82.5115436
"2552","Saints","(L-only)","112 Broad St.","Boston","MA",1982,"42.3573601",-71.0519982
"2553","Sam's","(Some YC, L) (Disco)","1206 Regent St.","Madison","WI",1984,"43.0678215",-89.4062012
"2554","Sam's","(Some YC, L)(Disco)","1206 Regent St.","Madison","WI",1985,"43.0678215",-89.4062012
"2555","San Antonio Mining Co.","(Some L)(Patio)","800 E. San Antonio","El Paso","TX",1985,"31.7592294",-106.4815635
"2556","Sanctuary","(Some L)((Disco)(BYOB) (Downstairs)","319 E. Calder Way","State College","PA",1981,"40.7967346",-77.8577107
"2557","Sanctuary","","200 S. 18th St.","Lincoln","NE",1983,"40.8122236",-96.6949956
"2558","Sandpiper","('Answer') (Some L)(4 mi. W. on U.S. 7)","235 Danbury Rd.","New Milford","CT",1984,"41.5439632",-73.4209278
"2559","Sandpiper","('Answer')(Some L) (4 mi. W. on US 7)","235 Danbury Rd.","New Milford","CT",1985,"41.5439632",-73.4209278
"2560","Sandy's Lounge","(Some L)","8105 S. Cottage Grove","Chicago","IL",1985,"41.7474084",-87.6047129
"2561","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave .","Santa Rosa","CA",1981,"38.3735645",-122.712358
"2562","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave.","Santa Rosa","CA",1982,"38.3735645",-122.712358
"2563","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave.","Santa Rosa","CA",1983,"38.3735645",-122.712358
"2564","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave.","Santa Rosa","CA",1984,"38.3735645",-122.712358
"2565","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave.","Santa Rosa","CA",1985,"38.3735645",-122.712358
"2566","Sapphos","(DIsco)(Looks promising)","3400 S. Orange Blossom Trail","Orlando","FL",1983,"28.507482",-81.3976869
"2567","Sapphos","(Disco)","706 E. Pike St.","Seattle","WA",1983,"47.614192",-122.3231552
"2568","Sapphos","(Disco)","706 E. Pike St.","Seattle","WA",1984,"47.614192",-122.3231552
"2569","Sapphos","(Disco)(SM-Bikers)","706 E. Pike St.","Seattle","WA",1985,"47.614192",-122.3231552
"2570","Sapphos I","(Disco)(Liquor)","2490 S.W. 17th Ave.","Miami","FL",1985,"25.7463189",-80.2220013
"2571","Sassy's","(Disco)","4916 McKinney","Dallas","TX",1982,"32.8274526",-96.7846076
"2572","Sassy's","(Disco)","4916 McKinney","Dallas","TX",1983,"32.8274526",-96.7846076
"2573","Sassy's","(Disco) (Hot tub)","220 S. 'B' St.","San Mateo","CA",1984,"37.56598",-122.3230912
"2574","Sassy's","(Disco)","220 S. 'B'St.","San Mateo","CA",1985,"37.56598",-122.3230912
"2575","Sassys","(Disco)","4916 McKinney","Dallas","TX",1984,"32.8274526",-96.7846076
"2576","Satan's Den","(Use rear door)","839 S. Arlington","Akron","OH",1981,"41.0492523",-81.4907543
"2577","Satan's Den","(Use rear door)","839 S. Arlington","Akron","OH",1982,"41.0492523",-81.4907543
"2578","Satan's Den","(Use rear door)(WE*)","839 S. Arlington","Akron","OH",1983,"41.0492523",-81.4907543
"2579","Satan's Den","(Use rear door) (WE*)","839 S. Arlington","Akron","OH",1984,"41.0492523",-81.4907543
"2580","Satan's Den","(Use rear door)","839 S. Arlington","Akron","OH",1985,"41.0492523",-81.4907543
"2581","Saturdays Lounge","(Disco) (Some W, L) (Looks promising) (1 mi. E. of I-95 on Rt. 192, West Melbourne)","9760 W. New Have Ave.","Melbourne","FL",1982,"28.0787604",-80.6645228
"2582","Saturdays Lounge","(Disco)(Some W, L)(1 mi. E. of I-95 on Rt. 192, West Melbourne)","9760 W. New Haven Ave.","Melbourne","FL",1983,"28.0787604",-80.6645228
"2583","Saturdays Lounge","(Disco) (Some W, L) (1 mi. E. of I-95 on Rt. 192, West Melbourne)","9760 W. New Haven Ave.","Melbourne","FL",1984,"28.0787604",-80.6645228
"2584","Saturdays Lounge","(Disco)(Some W,L)(S-Thu.)(WE*) (1 mi. E. of I-95 on Rt. 192, W. Melbourne)","9760 W. New Haven Ave.","Melbourne","FL",1985,"28.0787604",-80.6645228
"2585","Savoy","","20469 Silverado St.","Cupertino","CA",1981,"37.315537",-122.0316389
"2586","Savoy","","20469 Silverado","Cupertino","CA",1982,"37.315537",-122.0316389
"2587","Savoy","","20469 Silverado St.","Cupertino","CA",1983,"37.315537",-122.0316389
"2588","Savoy","","20469 Silverado St.","Cupertino","CA",1984,"37.315537",-122.0316389
"2589","Savoy","","20469 Silverado St.","Cupertino","CA",1985,"37.315537",-122.0316389
"2590","Scandal's","(Some L)(Cabaret)(Disco)(Tops in Richmond)","2001 Franklin","Richmond","VA",1985,"37.5322231",-77.425091
"2591","Scarab","(Disco) (Some YC, L) (","724 Franklin","Reading","PA",1984,"40.3333981",-75.923143
"2592","Scarab","(Disco)(Some YC,L)","724 Franklin","Reading","PA",1985,"40.3333981",-75.923143
"2593","Scorpio","(Some YC, L, B) (Disco) (Closed Mon. & Tues.) (S -AH - WE)","2301 Freedom Dr.","Charlotte","NC",1982,"35.2336037",-80.8790709
"2594","Scorpio","(Some YC, L, B)(Disco)(closed Mon. & Tue.)(S - A H - W E)","2301 Freedom Dr.","Charlotte","NC",1983,"35.2336037",-80.8790709
"2595","Scorpio","(Some YC, L) (Disco) (New upstairs, also boutique)","2301 Freedom Dr.","Charlotte","NC",1984,"35.2336037",-80.8790709
"2596","Scorpio","(Some YC,L)(Disco)(Boutique)","2301 Freedom Dr.","Charlotte","NC",1985,"35.2336037",-80.8790709
"2597","Scorpio's","","7350 W. 4th St.","Reno","NV",1983,"39.509804",-119.8818518
"2598","Scorpio's","","7350 W. 4th St.","Reno","NV",1984,"39.509804",-119.8818518
"2599","Scorpio's Disco","(Semi-P)(Disco)(Closed Tue. & Thurs.)(Some L)(S - AH - WE)","2301 Freedom Dr.","Charlotte","NC",1981,"35.2336037",-80.8790709
"2600","Scott's","","10 Sanchez St.","San Francisco","CA",1981,"37.7691114",-122.431632
"2601","Scott's","","10 Sanchez St.","San Francisco","CA",1982,"37.7691114",-122.431632
"2602","Scott's","","10 Sanchez St.","San Francisco","CA",1983,"37.7691114",-122.431632
"2603","Scott's","","10 Sanchez","San Francisco","CA",1984,"37.7691114",-122.431632
"2604","Scotty's Den","(Some L)","147 Aurora","Stockton","CA",1983,"37.9559187",-121.2799597
"2605","Sea Horse","(Some L)(No sign - opp. A&P)","1902 Western Ave.","South Bend","IN",1981,"41.6718207",-86.2779495
"2606","Sea Horse","(Some L) (No sign - opp. A & P)","1902 Western Ave.","South Bend","IN",1982,"41.6718207",-86.2779495
"2607","Sea Horse","(No sign - opp. A & P)","1902 Western Ave.","South Bend","IN",1983,"41.6718207",-86.2779495
"2608","Sea Horse","(Some L) (No sign - opp. A &P)","1902 Western Ave.","South Bend","IN",1984,"41.6718207",-86.2779495
"2609","Sea Horse","(Some L)(No sign- opp. A&P)","1902 Western Ave.","South Bend","IN",1985,"41.6718207",-86.2779495
"2610","Seasons","","135 E. National","Milwaukee","WI",1985,"43.02307",-87.9100927
"2611","Sebastian's","(Disco)(Liquor)","2490 S.W. 17th Ave.","Miami","FL",1981,"25.7463189",-80.2220013
"2612","Sebastian's","(Disco) (Liquor)","2490 S.W. 27th Ave.","Miami","FL",1982,"25.7454904",-80.2381253
"2613","Sebastian's","(Disco)(Liquor)","2490 S.W. 17th Ave.","Miami","FL",1983,"25.7463189",-80.2220013
"2614","Second City","(Some L)","320 2nd Ave.","Cedar Rapids","IA",1984,"41.9790867",-91.6662001
"2615","Second City","(Some L)","320 2nd Ave. S.E.","Cedar Rapids","IA",1985,"41.9790867",-91.6662001
"2616","Second Time Around","","625 E. Dania Beach Blvd.","Dania","FL",1984,"26.053314",-80.1324178
"2617","Second Time Around","","625 E. Dania Beach Blvd.","Dania","FL",1985,"26.053314",-80.1324178
"2618","Secrets","(Upstairs from Waterworks)","76 Central Ave.","Albany","NY",1985,"42.6590586",-73.7664709
"2619","Seeker's Choice","(Some L) (Beer)","6710 E. Admiral Pl.","Tulsa","OK",1984,"36.1605217",-95.9019045
"2620","Seeker's Choice","(Beer)","6710 E. Admiral Pl.","Tulsa","OK",1985,"36.1605217",-95.9019045
"2621","Seventh Heaven","(Disco)(Some L)","528 7th St.","Rockford","IL",1981,"42.2617328",-89.080582
"2622","Shady Lady","","1596 Mahoning Ave.","Youngstown","OH",1984,"41.102276",-80.681514
"2623","Shangra-La","(Some L) (Disco) (Looks promising)","451 N. State Rd. 7","Ft. Lauderdale","FL",1984,"26.1275577",-80.2029051
"2624","Sharon's","(AH*)","Madison & McNeil","Memphis","TN",1981,"35.138695",-90.012132
"2625","Shaughnessy's","","4377 State Rd.","Cleveland","OH",1983,"41.435161",-81.7066166
"2626","Shawn's","","1209 5th Ave.","Pittsburgh","PA",1981,"40.4387052",-79.9885369
"2627","Shawn's","","1209 5th Ave.","Pittsburgh","PA",1982,"40.4387052",-79.9885369
"2628","Shawn's","","1209 5th Ave.","Pittsburgh","PA",1983,"40.4387052",-79.9885369
"2629","Shawn's","","1209 5ht Ave.","Pittsburgh","PA",1984,"40.4387052",-79.9885369
"2630","Shawn's","","1209 5th Ave.","Pittsburgh","PA",1985,"40.4387052",-79.9885369
"2631","Sherman's Tavern","(Some L)","622 Court St.","Ottawa","IL",1981,"41.3463902",-88.8418908
"2632","Sherry's Place","","238 S. Broadway","Baltimore","MD",1983,"39.2880683",-76.5939834
"2633","Shieks Disco/Lounge","(Disco)","1611 S.W. 13th St.","Gainesville","FL",1982,"29.635763",-82.338829
"2634","Shirley's","(Also C, R-AH)","811 Colley Ave.","Norfolk","VA",1981,"36.8628169",-76.3011752
"2635","Shirley's","(Also C, R-AH)","811 Colley Ave.","Norfolk","VA",1982,"36.8628169",-76.3011752
"2636","Shirley's","(Also C, R-AH)","811 Colley Ave.","Norfolk","VA",1983,"36.8628169",-76.3011752
"2637","Shirley's","(Also C, R-AH)","811 Colley Ave.","Norfolk","VA",1984,"36.8628169",-76.3011752
"2638","Shirley's","","1341 N. Capitol","Indianapolis","IN",1985,"39.7858083",-86.1610883
"2639","Shot Tower Bar","(Some L)","4 N. High St.","Baltimore","MD",1981,"39.2904345",-76.6045234
"2640","Shot Tower Bar","(Some L)","4 N. High St.","Baltimore","MD",1982,"39.2904345",-76.6045234
"2641","Shot Tower Bar","(Some L)","4 N . High St.","Baltimore","MD",1983,"39.2904345",-76.6045234
"2642","Shot Tower Bar","(Some L)","4 N. High St.","Baltimore","MD",1984,"39.2904345",-76.6045234
"2643","Shuckey's","(Some L) (Disco) (Cruisy)","233 S. 10th St.","Boise","ID",1982,"43.6157883",-116.2068228
"2644","Side Track","(Disco - D - WE*) (Some L)","169 4th St. S.E.","Cedar Rapids","IA",1981,"41.9806901",-91.6668706
"2645","Silhouette","","53 W. 19th St.","Greenwich Village","NY",1981,"40.740279",-73.9937306
"2646","Silhouette Lounge","(M - days)(Many L - nights)","521 Linden","Scranton","PA",1981,"41.408807",-75.661328
"2647","Silhouette Lounge","(M - days) (Many L - nights)","521 Linden","Scranton","PA",1982,"41.408807",-75.661328
"2648","Silhouette Lounge","(M - days)(Many L - nights)","521 Linden","Scranton","PA",1983,"41.408807",-75.661328
"2649","Silouette","","53 W. 19th St.","Greenwich Village & Chelsea","NY",1982,"40.740279",-73.9937306
"2650","Silouette","","53 W. 19th St.","Greenwich Village & Chelsea","NY",1983,"40.740279",-73.9937306
"2651","Silver Dollar","(Some L)(501)663-9886","Asher St.","Little Rock","AR",1981,"34.746481",-92.289595
"2652","Silver Dollar","(Some L) (501)663-9886","Asher St.","Little Rock","AR",1982,"34.7242309",-92.322293
"2653","Silver Dollar","(Some L)","2710 Asher Ave.","Little Rock","AR",1984,"34.7314899",-92.3048076
"2654","Silver Dollar","","2710 Asher Ave.","Little Rock","AR",1985,"34.7314899",-92.3048076
"2655","Silver Slipper Tavern","(Yessler at 3rd)","109 1/2 Prefontaine","Seattle","WA",1981,"47.6012937",-122.3298329
"2656","Sister Suds","(10762-1/2 Washington Blvd.)","","Culver City","CA",1982,"34.021122",-118.396466
"2657","Sister Suds","","10762 1/2 Washington Blvd.","Culver City","CA",1983,"34.0154127",-118.4067162
"2658","Sister Suds","","10762 1/2 Washingtion Blvd.","Culver City","CA",1984,"34.0154127",-118.4067162
"2659","Six Twenty Club","(Some YC)(Disco)","620 Mason St.","Iowa City","IA",1983,"41.6675138",-91.6064896
"2660","Six Twenty Club","(Some YC) (Disco)","620 Madison St.","Iowa City","IA",1984,"41.6537385",-91.5377831
"2661","Six Twenty Club","(Some YC)(Disco)","620 Madison St.","Iowa City","IA",1985,"41.6537385",-91.5377831
"2662","Sky High Lounge","(Some L)","3323 Main St.","Kansas City","MO",1981,"39.0664827",-94.5855205
"2663","Slippo's","(Many L)","2106 8th Ave.","Nashville","TN",1984,"36.1318844",-86.7787851
"2664","Slippo's","(Many L)","2106 8th Ave.","Nashville","TN",1985,"36.1318844",-86.7787851
"2665","Smokey's Den","(Some YC,L)(Disco)","411 E. Washington","Springfield","IL",1985,"39.802087",-89.6501866
"2666","Sneakers","","7 N. 3rd St.","Philadelphia","PA",1981,"39.9505721",-75.1454399
"2667","Sneakers","","7 N. 3rd St.","Philadelphia","PA",1982,"39.9505721",-75.1454399
"2668","Sneakers","","7 N. 3rd St.","Philadelphia","PA",1983,"39.9505721",-75.1454399
"2669","Sneakers","","7 N. 3rd St.","Philadelphia","PA",1984,"39.9505721",-75.1454399
"2670","Sneakers","(Some YC,L)(Disco)","1124 Front St.","Boise","ID",1985,"43.6166637",-116.2092029
"2671","Sneakers","","7 N. 3rd St.","Philadelphia","PA",1985,"39.9505721",-75.1454399
"2672","Snootie Fox","(Some L) (Disco)","802 Mason St.","Bossier City","LA",1982,"32.4946796",-93.6895924
"2673","Snootie Fox","(Disco)","802 Mason St.","Bossier City","LA",1983,"32.4946796",-93.6895924
"2674","Snootie Fox","(Disco)","","Bossier City","LA",1984,"32.515985",-93.732123
"2675","Snootie Fox","(Disco) (Bossier City)","802 Mason St.","Shreveport","LA",1985,"32.5251516",-93.7501789
"2676","Society Lounge","(Disco) (Many L, B)","53 Conception","Mobile","AL",1981,"30.6905321",-88.0423188
"2677","Society Lounge","(Disco) (Many L, B)","53 Conception","Mobile","AL",1982,"30.6905321",-88.0423188
"2678","Society Lounge","(Disco) (Many L, B)","53 Conception","Mobile","AL",1983,"30.6905321",-88.0423188
"2679","Society Lounge","","53 Conception","Mobile","AL",1985,"30.6905321",-88.0423188
"2680","Socio's","(Disco)","10015 Chalmers","Detroit","MI",1981,"42.4133433",-82.9703598
"2681","Soiled Dove Saloon","","308 N. Rampart","New Orleans","LA",1984,"29.9574649",-90.0707792
"2682","Soiled Dove Saloon","","308 N. Rampart","New Orleans","LA",1985,"29.9574649",-90.0707792
"2683","Somewhere","(Disco)(M any L)  295 Franklin","295 Franklin","Boston","MA",1981,"42.3570555",-71.0527741
"2684","Somewhere","(Disco) (Many L)","295 Franklin","Boston","MA",1982,"42.3570555",-71.0527741
"2685","Somewhere","(Disco)(Many L)","295 Franklin","Boston","MA",1983,"42.3570555",-71.0527741
"2686","Somewhere","","5711 N. Western","Oklahoma City","OK",1985,"35.530576",-97.5298173
"2687","Somewhere Else","(Disco) (Many L)","295 Franklin","Boston","MA",1984,"42.3570555",-71.0527741
"2688","Somewhere Else","(Disco)","295 Franklin","Boston","MA",1985,"42.3570555",-71.0527741
"2689","Somewhere in Time","(Disco)","804 W. North St.","Lima","OH",1985,"40.742906",-84.1167537
"2690","Sorino's","(Some L)","2201 El Cajon Blvd.","San Diego","CA",1983,"32.7552167",-117.1413041
"2691","Sorino's","(Some L) (WE*)","2201 El Cajon Blvd.","San Diego","CA",1984,"32.7552167",-117.1413041
"2692","South Seas","(Some L) 105 4th Ave.","105 4th Ave.","Huntington","WV",1981,"38.4180492",-82.4568958
"2693","South Seas","(Some L)","105 4th Ave.","Huntington","WV",1982,"38.4180492",-82.4568958
"2694","South Seas","(Some L)","105 4th Ave.","Huntington","WV",1983,"38.4180492",-82.4568958
"2695","South Seas","(Some L)","105 4th Ave.","Huntington","WV",1984,"38.4180492",-82.4568958
"2696","South Seas","(Some L,OC)","105 4th Ave.","Huntington","WV",1985,"38.4180492",-82.4568958
"2697","Southern Nights","(Some L, M) (Disco)","375 Bumby Ave.","Orlando","FL",1984,"28.5471443",-81.3519683
"2698","Southern Nights","(Some L,M)(Disco)","375 S. Bumby Ave.","Orlando","FL",1985,"28.5390209",-81.3515536
"2699","Spectrum","(Disco) (Some YC, L) (Newly enlarged game room)","210 S.W. 2nd Ave.","Gainsville","FL",1984,"29.6505766",-82.3269821
"2700","Spectrum","(Disco)(Some YC,L)(Newly enlarged game room)","210 S.W. 2nd Ave.","Gainesville","FL",1985,"29.6505766",-82.3269821
"2701","Spilt Image","","1101 Seminary Dr.","Ft. Worth","TX",1982,"32.68468",-97.3361842
"2702","Split Image","(Many L)","1101 Seminary Dr.","Ft. Worth","TX",1981,"32.68468",-97.3361842
"2703","Sporters Pub","(Some L)","1330 27th St.","Sarasota","FL",1983,"27.361607",-82.541044
